date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:18	12595/12595	---M--	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2007:48:43%20GMT	https://truwellmn.com/wp-content/uploads/elementor/css/post-8.css?ver=1682236123	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/css/post-89ff4.css	(from https://truwellmn.com/)
17:22:18	13527/13527	---M--	200	added ('OK')	text/css	date:Fri,%2023%20Jun%202023%2007:24:52%20GMT	https://truwellmn.com/wp-content/plugins/bluehost-wordpress-plugin/vendor/newfold-labs/wp-module-patterns/assets/styles/utilities.css?ver=0.1.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/bluehost-wordpress-plugin/vendor/newfold-labs/wp-module-patterns/assets/styles/utilitiesc5da.css	(from https://truwellmn.com/)
17:22:18	105535/105535	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:23%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/css/frontend-lite.mina1c3.css	(from https://truwellmn.com/)
17:22:18	19443/19443	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minfc13.css	(from https://truwellmn.com/)
17:22:18	12876/12876	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://truwellmn.com/)
17:22:19	11339/11339	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Jun%202023%2008:36:30%20GMT	https://truwellmn.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.mina1c3.css	(from https://truwellmn.com/)
17:22:19	24796/24796	---M--	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2007:48:44%20GMT	https://truwellmn.com/wp-content/uploads/elementor/css/post-2.css?ver=1682236124	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/css/post-23d1c.css	(from https://truwellmn.com/)
17:22:20	26702/26702	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mina1c3.css	(from https://truwellmn.com/)
17:22:20	59344/59344	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mina1c3.css	(from https://truwellmn.com/)
17:22:20	11091/11091	---M--	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2007:48:44%20GMT	https://truwellmn.com/wp-content/uploads/elementor/css/post-64.css?ver=1682236124	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/css/post-643d1c.css	(from https://truwellmn.com/)
17:22:20	12380/12380	---M--	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2007:48:44%20GMT	https://truwellmn.com/wp-content/uploads/elementor/css/post-77.css?ver=1682236124	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/css/post-773d1c.css	(from https://truwellmn.com/)
17:22:21	30283/30283	---M--	200	added ('OK')	text/css	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive292d.css	(from https://truwellmn.com/)
17:22:22	124837/124837	---M--	200	added ('OK')	text/css	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons292d.css	(from https://truwellmn.com/)
17:22:23	669/669	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://truwellmn.com/)
17:22:23	675/675	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://truwellmn.com/)
17:22:24	13424/13424	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2019:23:03%20GMT	https://truwellmn.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://truwellmn.com/)
17:22:24	15055/15055	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mina1c3.js	(from https://truwellmn.com/)
17:22:25	89815/89815	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2019:23:03%20GMT	https://truwellmn.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/jquery/jquery.min5aed.js	(from https://truwellmn.com/)
17:22:25	448965/448965	---M--	200	added ('OK')	text/css	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles292d.css	(from https://truwellmn.com/)
17:22:25	57912/57912	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://truwellmn.com/)
17:22:26	793/793	---M--	200	added ('OK')	text/xml	date:Wed,%2028%20Jun%202023%2012:22:24%20GMT	https://truwellmn.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/xmlrpc0db0.php	(from https://truwellmn.com/)
17:22:26	226/226	---M--	200	added ('Not%20Acceptable')	text/html	date:Wed,%2028%20Jun%202023%2012:22:25%20GMT	https://truwellmn.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/wlwmanifest.html	(from https://truwellmn.com/)
17:22:26	37776/37776	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2012:22:24%20GMT	https://truwellmn.com/wp-json/wp/v2/pages/2	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-json/wp/v2/pages/2.json	(from https://truwellmn.com/)
17:22:27	2505/2505	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2012:22:25%20GMT	https://truwellmn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruwellmn.com%2F	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-json/oembed/1.0/embed3535.json	(from https://truwellmn.com/)
17:22:27	2586/2586	---MC-	200	added ('OK')	text/xml	date:Wed,%2028%20Jun%202023%2012:22:26%20GMT	https://truwellmn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruwellmn.com%2F&format=xml	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-json/oembed/1.0/embed1bd4	(from https://truwellmn.com/)
17:22:28	1018/1018	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202022%2021:43:06%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-32x32.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-32x32.png	(from https://truwellmn.com/)
17:22:28	9808/9808	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202022%2021:43:06%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-192x192.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-192x192.png	(from https://truwellmn.com/)
17:22:29	8999/8999	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202022%2021:43:06%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-180x180.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/cropped-Asset-3-8-copy-180x180.png	(from https://truwellmn.com/)
17:22:30	2768/2768	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202022%2020:23:25%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/Asset-3-8.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/Asset-3-8.png	(from https://truwellmn.com/)
17:22:31	88864/88864	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:29%20GMT	https://truwellmn.com/services/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/services/index.html	(from https://truwellmn.com/)
17:22:34	62461/62461	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jul%202022%2019:55:54%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/Asset-12.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/Asset-12.png	(from https://truwellmn.com/)
17:22:34	75883/75883	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:30%20GMT	https://truwellmn.com/about-us/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/about-us/index.html	(from https://truwellmn.com/)
17:22:34	82939/82939	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Aug%202022%2017:00:32%20GMT	https://truwellmn.com/wp-content/uploads/elementor/thumbs/hh2-pstqubfej43y3refzhllz6ykzsi96cxj6ilka6buy8.jpg	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/thumbs/hh2-pstqubfej43y3refzhllz6ykzsi96cxj6ilka6buy8.jpg	(from https://truwellmn.com/)
17:22:35	89692/89692	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:34%20GMT	https://truwellmn.com/personal-care-assistance-services/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/personal-care-assistance-services/index.html	(from https://truwellmn.com/)
17:22:35	87152/87152	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:34%20GMT	https://truwellmn.com/housing-stabilization-services/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/housing-stabilization-services/index.html	(from https://truwellmn.com/)
17:22:36	9921/9921	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:23%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://truwellmn.com/)
17:22:36	95219/95219	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:34%20GMT	https://truwellmn.com/home-community-based-services/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/home-community-based-services/index.html	(from https://truwellmn.com/)
17:22:37	83555/83555	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:35%20GMT	https://truwellmn.com/contact-us/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/contact-us/index.html	(from https://truwellmn.com/)
17:22:37	91827/91827	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:35%20GMT	https://truwellmn.com/refer-client/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/refer-client/index.html	(from https://truwellmn.com/)
17:22:37	56592/56592	---M--	200	added ('OK')	image/webp	date:Fri,%2005%20Aug%202022%2017:06:38%20GMT	https://truwellmn.com/wp-content/uploads/elementor/thumbs/hh3-pstqx08s31shblhta5g6m0j26h9276lvvtskpocb5c.webp	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/thumbs/hh3-pstqx08s31shblhta5g6m0j26h9276lvvtskpocb5c.webp	(from https://truwellmn.com/)
17:22:37	64970/64970	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Aug%202022%2017:00:54%20GMT	https://truwellmn.com/wp-content/uploads/elementor/thumbs/hh1-1-pstqnz0medf9qim818v9nalkn5s27wqrb42knxqiy8.jpeg	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/elementor/thumbs/hh1-1-pstqnz0medf9qim818v9nalkn5s27wqrb42knxqiy8.jpg	(from https://truwellmn.com/)
17:22:38	18545/18545	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jul%202022%2019:55:55%20GMT	https://truwellmn.com/wp-content/uploads/2022/07/Asset-12-1024x208.png	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/uploads/2022/07/Asset-12-1024x208.png	(from https://truwellmn.com/)
17:22:38	18468/18468	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/animations/animations.mina1c3.css	(from https://truwellmn.com/)
17:22:38	256161/256161	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2012:22:24%20GMT	https://truwellmn.com/wp-json/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-json/index.html	(from https://truwellmn.com/)
17:22:38	1827/1827	---M--	200	added ('OK')	application/javascript	date:Mon,%2027%20Mar%202023%2019:15:36%20GMT	https://truwellmn.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://truwellmn.com/)
17:22:38	40/40	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script292d.js	(from https://truwellmn.com/)
17:22:39	63636/63636	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2012:22:37%20GMT	https://truwellmn.com/privacy-policy/	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/privacy-policy/index.html	(from https://truwellmn.com/)
17:22:39	5561/5561	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202023%2008:36:30%20GMT	https://truwellmn.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mina1c3.js	(from https://truwellmn.com/)
17:22:39	4958/4958	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina1c3.js	(from https://truwellmn.com/)
17:22:40	8171/8171	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2019:23:03%20GMT	https://truwellmn.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://truwellmn.com/)
17:22:40	52861/52861	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina1c3.js	(from https://truwellmn.com/)
17:22:41	137535/137535	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts292d.js	(from https://truwellmn.com/)
17:22:41	6607/6607	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2019:23:03%20GMT	https://truwellmn.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://truwellmn.com/)
17:22:42	17823/17823	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2007:27:57%20GMT	https://truwellmn.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://truwellmn.com/)
17:22:42	4910/4910	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Jun%202022%2022:20:26%20GMT	https://truwellmn.com/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/dist/hooks.min6c65.js	(from https://truwellmn.com/)
17:22:42	10230/10230	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2007:27:57%20GMT	https://truwellmn.com/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/dist/i18n.mine57b.js	(from https://truwellmn.com/)
17:22:43	24380/24380	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202023%2008:36:30%20GMT	https://truwellmn.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor-pro/assets/js/frontend.mina1c3.js	(from https://truwellmn.com/)
17:22:43	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://truwellmn.com/)
17:22:43	21438/21438	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2019:23:03%20GMT	https://truwellmn.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://truwellmn.com/)
17:22:44	29947/29947	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202023%2008:36:30%20GMT	https://truwellmn.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mina1c3.js	(from https://truwellmn.com/)
17:22:44	40814/40814	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/js/frontend.mina1c3.js	(from https://truwellmn.com/)
17:22:44	810/810	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.js?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle292d.js	(from https://truwellmn.com/)
17:22:45	18738/18738	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20May%202023%2019:08:58%20GMT	https://truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=2.8.8	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor292d.js	(from https://truwellmn.com/)
17:22:46	213952/213952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
17:22:46	94248/94248	---M--	200	added ('OK')	font/woff2	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
17:22:46	213792/213792	---M--	200	added ('OK')	font/ttf	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.ttf	(from https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
17:22:47	115572/115572	---M--	200	added ('OK')	font/woff	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff	(from https://truwellmn.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
17:22:48	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Jun%202023%2019:51:24%20GMT	https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/truwellmn.com/truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://truwellmn.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.1)
